CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
62823,338,1,65.79,1,3,1,131
62824,61,1,181.84,5,3,3,533
62829,342,1,465.09,1,3,5,135
62830,329,1,89.16,1,3,2,132
62837,277,1,499.16,2,3,5,235
62852,105,1,265.69,4,3,4,434
62868,126,1,296.7,4,3,4,434
62870,353,1,154.61,1,3,3,133
62877,329,1,175.15,1,3,3,133
62892,318,1,326.74,1,3,4,134
62896,88,1,187.13,4,3,3,433
62902,320,1,206.75,1,3,3,133
62907,313,1,827.77,1,3,5,135
62937,113,1,379.35,4,3,4,434
62940,284,1,93.77,2,3,2,232
62947,48,1,248.33,5,3,4,534
62958,311,1,365.2,1,3,4,134
62962,144,1,690.0,3,3,5,335
62978,73,1,68.45,4,3,1,431
63010,265,1,352.68,2,3,4,234
63012,332,1,219.53,1,3,3,133
63018,270,1,27.98,2,3,1,231
63020,336,1,366.27,1,3,4,134
63033,286,1,185.04,2,3,3,233
63039,249,1,644.97,2,3,5,235
63041,119,1,410.37,4,3,5,435
63048,145,1,51.51,3,3,1,331
63070,164,1,150.49,3,3,3,333
63073,265,1,167.5,2,3,3,233
63076,286,1,183.28,2,3,3,233
63082,36,3,327.33,5,5,4,554
63091,65,1,77.04,5,3,2,532
63094,48,1,204.34,5,3,3,533
63104,137,1,84.19,4,3,2,432
63107,175,1,653.74,3,3,5,335
63109,261,1,727.05,2,3,5,235
63112,351,1,277.61,1,3,4,134
63118,78,1,183.23,4,3,3,433
63140,58,1,112.14,5,3,2,532
63161,341,1,1461.16,1,3,5,135
63163,95,1,589.62,4,3,5,435
63166,343,1,86.08,1,3,2,132
63175,362,1,198.65,1,3,3,133
63183,287,1,40.21,2,3,1,231
63191,127,1,427.53,4,3,5,435
63215,85,1,126.13,4,3,2,432
63227,288,1,331.16,2,3,4,234
63240,8,1,115.72,5,3,2,532
63241,203,1,169.34,3,3,3,333
63257,297,1,271.08,1,3,4,134
63271,173,1,483.77,3,3,5,335
63292,116,2,1176.21,4,5,5,455
63344,97,1,90.98,4,3,2,432
63365,81,1,64.76,4,3,1,431
63382,346,1,225.28,1,3,4,134
63383,134,1,92.65,4,3,2,432
63387,168,2,204.07,3,5,3,353
63396,214,1,61.63,3,3,1,331
63397,4,1,224.28,5,3,4,534
63403,9,1,313.41,5,3,4,534
63406,4,2,1013.4,5,5,5,555
63410,240,1,95.8,2,3,2,232
63415,336,1,99.41,1,3,2,132
63416,190,1,33.81,3,3,1,331
63420,212,1,37.19,3,3,1,331
63421,243,1,185.5,2,3,3,233
63428,309,1,134.72,1,3,3,133
63432,238,1,109.86,2,3,2,232
63434,316,1,115.33,1,3,2,132
63436,63,1,835.66,5,3,5,535
63437,237,1,377.1,2,3,4,234
63439,233,1,47.04,2,3,1,231
63453,139,1,61.3,4,3,1,431
63496,267,1,77.59,2,3,2,232
63505,167,1,88.81,3,3,2,332
63517,158,1,1218.18,3,3,5,335
63532,138,1,41.0,4,3,1,431
63537,212,1,173.14,3,3,3,333
63538,310,1,288.47,1,3,4,134
63548,131,1,338.45,4,3,4,434
63556,361,1,223.14,1,3,3,133
63574,316,1,164.06,1,3,3,133
63593,152,1,126.51,3,3,2,332
63598,225,1,1650.48,2,3,5,235
63600,201,1,82.2,3,3,2,332
63606,281,1,99.5,2,3,2,232
63607,168,2,265.12,3,5,4,354
63611,17,2,172.11,5,5,3,553
63615,361,1,110.96,1,3,2,132
63617,300,1,132.82,1,3,2,132
63633,233,1,55.31,2,3,1,231
63644,129,1,186.44,4,3,3,433
63654,299,1,174.57,1,3,3,133
63671,265,1,1116.95,2,3,5,235
63705,166,1,57.16,3,3,1,331
63716,37,1,72.84,5,3,1,531
63726,224,1,982.58,2,3,5,235
63765,278,1,57.75,2,3,1,231
63766,235,1,130.85,2,3,2,232
63778,251,1,257.31,2,3,4,234
63786,344,1,142.88,1,3,3,133
63810,303,1,342.15,1,3,4,134
63816,113,1,109.67,4,3,2,432
63844,24,1,198.93,5,3,3,533
63848,358,1,381.23,1,3,4,134
63854,243,1,72.72,2,3,1,231
63857,193,1,225.35,3,3,4,334
63864,298,1,369.52,1,3,4,134
63897,233,1,113.68,2,3,2,232
63904,119,1,208.94,4,3,3,433
63905,318,1,80.63,1,3,2,132
63913,310,1,65.05,1,3,1,131
63916,169,1,96.48,3,3,2,332
63919,136,1,342.32,4,3,4,434
63922,124,1,455.12,4,3,5,435
63937,198,1,480.5,3,3,5,335
63940,8,1,141.92,5,3,3,533
63942,144,1,339.93,3,3,4,334
63946,89,1,123.94,4,3,2,432
63947,175,1,106.63,3,3,2,332
63951,169,1,120.89,3,3,2,332
63969,354,1,243.69,1,3,4,134
63977,175,1,540.52,3,3,5,335
64010,222,1,407.07,2,3,5,235
64020,251,1,32.57,2,3,1,231
64027,298,1,230.74,1,3,4,134
64028,327,1,360.91,1,3,4,134
64037,34,1,403.19,5,3,5,535
64074,15,1,279.76,5,3,4,534
64079,18,1,281.85,5,3,4,534
64083,259,1,137.71,2,3,3,233
64115,341,1,244.38,1,3,4,134
64144,134,1,50.22,4,3,1,431
64154,186,1,348.24,3,3,4,334
64155,337,1,156.93,1,3,3,133
64156,316,1,98.07,1,3,2,132
64158,96,1,163.96,4,3,3,433
64182,189,2,334.62,3,5,4,354
64195,273,1,649.36,2,3,5,235
64199,130,2,139.61,4,5,3,453
64206,250,1,52.33,2,3,1,231
64221,347,1,97.94,1,3,2,132
64232,238,1,78.1,2,3,2,232
64240,209,1,124.01,3,3,2,332
64246,102,1,99.37,4,3,2,432
64249,165,1,246.67,3,3,4,334
64250,234,1,150.25,2,3,3,233
64272,177,1,235.95,3,3,4,334
64279,77,1,248.48,4,3,4,434
64283,322,1,60.57,1,3,1,131
64285,364,1,157.25,1,3,3,133
64287,239,1,171.56,2,3,3,233
64291,350,1,353.09,1,3,4,134
64302,44,1,819.59,5,3,5,535
64313,358,1,82.13,1,3,2,132
64315,28,1,33.96,5,3,1,531
64334,38,2,342.71,5,5,4,554
64335,227,1,214.55,2,3,3,233
64339,289,1,393.69,2,3,5,235
64346,127,1,119.48,4,3,2,432
64362,364,1,47.27,1,3,1,131
64395,353,1,254.29,1,3,4,134
64410,168,1,58.5,3,3,1,331
64427,260,1,77.19,2,3,2,232
64429,150,1,43.47,3,3,1,331
64431,230,1,43.99,2,3,1,231
64438,30,2,314.86,5,5,4,554
64445,207,1,333.5,3,3,4,334
64446,92,1,48.22,4,3,1,431
64447,310,1,95.6,1,3,2,132
64448,209,1,108.64,3,3,2,332
64459,54,1,15.41,5,3,1,531
64461,192,1,323.35,3,3,4,334
64469,98,1,14.52,4,3,1,431
64482,239,1,167.66,2,3,3,233
64486,140,1,178.35,4,3,3,433
64492,168,1,1071.6,3,3,5,335
64494,8,1,196.51,5,3,3,533
64500,328,1,39.34,1,3,1,131
64502,98,1,93.28,4,3,2,432
64531,231,1,528.36,2,3,5,235
64534,222,3,899.32,2,5,5,255
64538,300,1,66.75,1,3,1,131
64547,298,1,671.33,1,3,5,135
64551,116,1,201.37,4,3,3,433
64566,73,1,573.88,4,3,5,435
64569,121,1,846.63,4,3,5,435
64575,197,1,940.69,3,3,5,335
64605,62,1,194.19,5,3,3,533
64620,140,1,252.44,4,3,4,434
64628,114,1,444.33,4,3,5,435
64644,131,1,51.45,4,3,1,431
64651,251,1,50.27,2,3,1,231
64660,341,1,300.05,1,3,4,134
64662,69,1,439.37,5,3,5,535
64674,35,1,15.56,5,3,1,531
64678,247,1,499.72,2,3,5,235
64692,37,1,236.39,5,3,4,534
64709,105,2,108.7,4,5,2,452
64712,108,1,24.01,4,3,1,431
64713,187,1,289.9,3,3,4,334
64715,33,1,103.18,5,3,2,532
64719,280,1,68.02,2,3,1,231
64731,89,1,62.66,4,3,1,431
64751,310,1,320.01,1,3,4,134
64757,22,1,112.25,5,3,2,532
64760,69,1,508.31,5,3,5,535
64789,158,1,216.19,3,3,3,333
64792,150,1,65.16,3,3,1,331
64794,357,2,364.64,1,5,4,154
64799,49,1,104.58,5,3,2,532
64800,166,1,123.92,3,3,2,332
64808,282,1,156.83,2,3,3,233
64839,212,1,51.84,3,3,1,331
64865,20,2,160.67,5,5,3,553
64868,45,1,236.39,5,3,4,534
64877,230,1,73.79,2,3,1,231
64883,78,1,46.23,4,3,1,431
64889,110,1,563.11,4,3,5,435
64896,235,1,220.72,2,3,3,233
64898,237,1,237.74,2,3,4,234
64904,340,1,56.12,1,3,1,131
64907,176,1,277.16,3,3,4,334
64927,152,1,497.93,3,3,5,335
64929,236,1,195.13,2,3,3,233
64939,79,1,71.76,4,3,1,431
64956,165,1,340.52,3,3,4,334
64967,311,1,252.08,1,3,4,134
64968,290,1,291.96,2,3,4,234
64981,231,1,50.9,2,3,1,231
64987,216,1,54.15,2,3,1,231
64994,334,1,127.75,1,3,2,132
64995,248,1,139.3,2,3,3,233
65004,16,1,71.3,5,3,1,531
65009,327,1,197.14,1,3,3,133
65027,223,1,159.24,2,3,3,233
65034,112,1,107.16,4,3,2,432
65038,202,1,42.91,3,3,1,331
65049,17,1,129.48,5,3,2,532
65061,348,1,289.9,1,3,4,134
65068,135,1,106.99,4,3,2,432
65069,179,1,136.44,3,3,3,333
65124,74,2,236.02,4,5,4,454
65141,265,1,181.38,2,3,3,233
65144,317,1,526.0,1,3,5,135
65158,145,1,225.2,3,3,4,334
65180,25,1,21.62,5,3,1,531
65188,240,1,35.52,2,3,1,231
65193,26,1,202.14,5,3,3,533
65197,62,1,112.19,5,3,2,532
65218,250,1,85.26,2,3,2,232
65219,287,1,106.73,2,3,2,232
65226,167,1,222.45,3,3,3,333
65233,212,2,577.32,3,5,5,355
65240,206,1,104.77,3,3,2,332
65249,200,1,176.93,3,3,3,333
65260,248,1,729.1,2,3,5,235
65286,353,1,51.37,1,3,1,131
65302,214,1,31.75,3,3,1,331
65306,361,1,190.82,1,3,3,133
65307,47,1,428.58,5,3,5,535
65310,134,1,443.87,4,3,5,435
65321,208,1,361.26,3,3,4,334
65342,339,1,98.4,1,3,2,132
65346,248,1,118.74,2,3,2,232
65357,22,1,227.59,5,3,4,534
65379,23,1,226.63,5,3,4,534
65381,167,1,44.27,3,3,1,331
65386,127,1,55.27,4,3,1,431
65387,276,1,568.8,2,3,5,235
65394,277,1,227.66,2,3,4,234
65404,285,1,346.36,2,3,4,234
65417,338,1,46.07,1,3,1,131
65425,350,1,197.7,1,3,3,133
65428,261,1,309.47,2,3,4,234
65432,247,1,210.77,2,3,3,233
65433,100,1,98.64,4,3,2,432
65436,334,1,52.44,1,3,1,131
65442,327,1,205.07,1,3,3,133
65446,299,1,205.45,1,3,3,133
65450,325,1,73.8,1,3,1,131
65456,327,1,48.22,1,3,1,131
65465,243,1,30.61,2,3,1,231
65474,3,1,64.85,5,3,1,531
65476,319,1,122.57,1,3,2,132
65478,273,1,72.4,2,3,1,231
65486,356,1,500.57,1,3,5,135
65490,174,1,398.55,3,3,5,335
65498,41,1,222.68,5,3,3,533
65527,27,1,710.61,5,3,5,535
65550,207,1,82.21,3,3,2,332
65553,41,1,57.27,5,3,1,531
65564,280,1,86.19,2,3,2,232
65569,69,1,177.79,5,3,3,533
65572,308,1,522.4,1,3,5,135
65579,269,1,118.85,2,3,2,232
65581,77,1,197.72,4,3,3,433
65587,246,1,172.17,2,3,3,233
65601,104,1,577.05,4,3,5,435
65612,212,1,52.72,3,3,1,331
65624,211,1,42.22,3,3,1,331
65643,275,1,61.74,2,3,1,231
65676,322,1,218.03,1,3,3,133
65690,75,1,92.47,4,3,2,432
65705,323,1,417.53,1,3,5,135
65732,24,1,30.06,5,3,1,531
65745,248,1,159.26,2,3,3,233
65795,263,1,173.94,2,3,3,233
65800,240,1,74.71,2,3,2,232
65808,225,1,341.47,2,3,4,234
65810,218,1,408.9,2,3,5,235
65812,183,1,137.63,3,3,3,333
65813,201,1,1182.14,3,3,5,335
65840,217,1,348.05,2,3,4,234
65841,204,2,206.5,3,5,3,353
65851,321,1,162.76,1,3,3,133
65852,327,1,20.16,1,3,1,131
65855,218,1,268.87,2,3,4,234
65859,339,1,31.17,1,3,1,131
65862,215,1,172.77,3,3,3,333
65876,281,1,248.91,2,3,4,234
65878,174,1,97.73,3,3,2,332
65883,252,1,50.19,2,3,1,231
65885,232,1,616.32,2,3,5,235
65887,10,1,376.4,5,3,4,534
65889,87,1,255.74,4,3,4,434
65891,71,1,298.1,4,3,4,434
65893,67,1,110.18,5,3,2,532
65914,149,1,101.22,3,3,2,332
65925,287,1,502.88,2,3,5,235
65931,314,2,242.73,1,5,4,154
65932,236,1,51.77,2,3,1,231
65943,102,1,133.41,4,3,2,432
65984,136,1,359.29,4,3,4,434
65996,84,1,199.73,4,3,3,433
66000,145,1,742.85,3,3,5,335
66001,111,1,74.72,4,3,2,432
66003,198,1,104.74,3,3,2,332
66004,313,1,537.85,1,3,5,135
66012,226,1,144.73,2,3,3,233
66021,349,1,72.98,1,3,1,131
66023,293,1,56.82,1,3,1,131
66024,309,1,114.21,1,3,2,132
66025,112,1,150.41,4,3,3,433
66037,309,1,285.32,1,3,4,134
66052,19,1,21.54,5,3,1,531
66058,233,1,97.74,2,3,2,232
66066,67,1,176.06,5,3,3,533
66067,146,1,32.04,3,3,1,331
66072,169,1,31.18,3,3,1,331
66079,87,2,160.92,4,5,3,453
66087,316,1,462.1,1,3,5,135
66101,350,1,303.03,1,3,4,134
66106,135,1,58.02,4,3,1,431
66112,42,1,282.39,5,3,4,534
66115,296,1,116.52,1,3,2,132
66116,99,1,89.18,4,3,2,432
66118,239,1,297.82,2,3,4,234
66143,94,2,383.83,4,5,4,454
66151,58,1,270.45,5,3,4,534
66152,315,1,212.68,1,3,3,133
66154,172,3,748.63,3,5,5,355
66155,89,1,124.6,4,3,2,432
66156,168,1,556.25,3,3,5,335
66174,19,1,455.15,5,3,5,535
66176,351,1,66.39,1,3,1,131
66181,54,1,103.41,5,3,2,532
66202,302,2,484.83,1,5,5,155
66207,349,1,531.66,1,3,5,135
66211,289,1,28.65,2,3,1,231
66225,56,1,227.38,5,3,4,534
66246,53,1,124.56,5,3,2,532
66261,130,1,108.78,4,3,2,432
66283,190,1,312.21,3,3,4,334
66288,119,1,287.71,4,3,4,434
66291,254,1,291.85,2,3,4,234
66296,216,1,155.3,2,3,3,233
66305,142,1,269.82,4,3,4,434
66306,106,1,186.07,4,3,3,433
66324,90,1,349.44,4,3,4,434
66331,58,1,67.22,5,3,1,531
66334,160,1,93.02,3,3,2,332
66339,116,1,183.36,4,3,3,433
66352,174,1,170.41,3,3,3,333
66364,236,1,48.58,2,3,1,231
66365,72,3,515.43,4,5,5,455
66380,266,1,243.66,2,3,4,234
66395,313,1,55.59,1,3,1,131
66411,35,1,257.03,5,3,4,534
66413,274,1,419.22,2,3,5,235
66442,163,1,175.64,3,3,3,333
66474,1,1,51.04,5,3,1,531
66479,327,1,270.38,1,3,4,134
66498,294,1,56.49,1,3,1,131
66518,348,1,18.18,1,3,1,131
66525,130,2,246.06,4,5,4,454
66546,335,1,279.79,1,3,4,134
66552,164,1,341.42,3,3,4,334
66555,241,1,37.02,2,3,1,231
66561,21,1,180.08,5,3,3,533
66562,67,1,84.77,5,3,2,532
66570,96,1,176.14,4,3,3,433
66574,308,1,74.52,1,3,1,131
66578,334,1,123.72,1,3,2,132
66596,19,1,35.37,5,3,1,531
66599,346,1,558.47,1,3,5,135
66600,153,1,62.19,3,3,1,331
66605,227,1,235.95,2,3,4,234
66606,88,1,247.34,4,3,4,434
66613,279,1,536.22,2,3,5,235
66622,293,1,166.02,1,3,3,133
66623,135,1,299.53,4,3,4,434
66631,321,1,123.86,1,3,2,132
66636,295,1,94.93,1,3,2,132
66678,152,1,392.77,3,3,5,335
66682,105,1,300.47,4,3,4,434
66695,105,1,530.9,4,3,5,435
66712,238,1,92.85,2,3,2,232
66715,15,1,48.44,5,3,1,531
66718,128,1,441.8,4,3,5,435
66720,199,1,106.84,3,3,2,332
66724,258,1,472.0,2,3,5,235
66727,276,1,117.12,2,3,2,232
66747,211,1,224.48,3,3,4,334
66757,212,1,221.02,3,3,3,333
66762,100,1,453.01,4,3,5,435
66763,287,1,136.59,2,3,3,233
66776,178,1,44.75,3,3,1,331
66783,325,1,25.24,1,3,1,131
66829,313,1,520.17,1,3,5,135
66847,223,1,118.1,2,3,2,232
66850,81,1,214.11,4,3,3,433
66860,48,1,143.5,5,3,3,533
66864,290,1,156.68,2,3,3,233
66870,30,1,146.81,5,3,3,533
66882,277,1,370.69,2,3,4,234
66884,30,1,384.58,5,3,4,534
66888,123,1,133.65,4,3,2,432
66897,178,1,477.54,3,3,5,335
66903,211,1,32.71,3,3,1,331
66912,195,1,124.32,3,3,2,332
66919,124,1,129.1,4,3,2,432
66928,134,1,528.66,4,3,5,435
66932,192,1,545.51,3,3,5,335
66933,157,1,114.79,3,3,2,332
66934,112,1,68.26,4,3,1,431
66941,37,1,344.61,5,3,4,534
66953,270,1,222.0,2,3,3,233
66965,197,1,564.23,3,3,5,335
66977,190,1,27.01,3,3,1,331
66980,192,1,96.76,3,4,2,342
66983,108,1,11.18,4,4,1,441
66987,118,2,225.61,4,5,4,454
67011,44,1,35.68,5,4,1,541
67014,319,1,101.24,1,4,2,142
67032,39,1,150.81,5,4,3,543
67041,152,1,655.38,3,4,5,345
67044,49,1,224.15,5,4,4,544
67050,301,1,84.92,1,4,2,142
67057,206,1,44.8,3,4,1,341
67060,136,1,200.49,4,4,3,443
67065,184,1,263.54,3,4,4,344
67072,7,1,187.23,5,4,3,543
67078,257,1,112.67,2,4,2,242
67080,163,1,230.71,3,4,4,344
67082,170,1,263.51,3,4,4,344
67085,311,1,139.37,1,4,3,143
67091,359,1,123.42,1,4,2,142
67099,275,1,828.53,2,4,5,245
67107,128,1,188.1,4,4,3,443
67108,347,1,268.73,1,4,4,144
67130,94,1,76.43,4,4,2,442
67141,350,1,486.68,1,4,5,145
67149,163,1,273.96,3,4,4,344
67154,317,1,196.1,1,4,3,143
67175,303,1,174.04,1,4,3,143
67187,82,2,443.26,4,5,5,455
67200,44,1,39.55,5,4,1,541
67204,63,1,190.24,5,4,3,543
67206,339,1,220.97,1,4,3,143
67207,325,1,154.54,1,4,3,143
67211,253,1,175.64,2,4,3,243
67237,76,1,129.94,4,4,2,442
67242,359,1,722.95,1,4,5,145
67243,124,1,211.37,4,4,3,443
67248,311,2,971.54,1,5,5,155
67263,145,1,83.14,3,4,2,342
67280,187,1,1332.71,3,4,5,345
67303,246,1,356.33,2,4,4,244
67318,205,1,223.29,3,4,3,343
67329,263,1,325.73,2,4,4,244
67332,203,1,123.99,3,4,2,342
67343,270,1,356.12,2,4,4,244
67357,132,1,222.16,4,4,3,443
67360,122,1,177.45,4,4,3,443
67370,55,1,157.42,5,4,3,543
67383,10,1,158.16,5,4,3,543
67403,252,1,389.6,2,4,5,245
67404,68,1,172.8,5,4,3,543
67414,91,1,54.84,4,4,1,441
67427,238,1,148.46,2,4,3,243
67430,134,1,252.28,4,4,4,444
67434,257,1,181.33,2,4,3,243
67466,59,1,166.98,5,4,3,543
67473,152,3,1683.71,3,5,5,355
67488,3,1,18.22,5,4,1,541
67491,68,1,284.49,5,4,4,544
67504,257,1,468.37,2,4,5,245
67506,62,1,66.73,5,4,1,541
67508,77,1,220.57,4,4,3,443
67524,25,1,108.89,5,4,2,542
67535,351,1,239.47,1,4,4,144
67536,118,1,162.71,4,4,3,443
67560,253,1,245.63,2,4,4,244
67565,33,1,404.01,5,4,5,545
67572,227,1,345.47,2,4,4,244
67581,348,1,85.13,1,4,2,142
67582,337,1,110.64,1,4,2,142
67589,305,1,690.52,1,4,5,145
67594,328,1,103.35,1,4,2,142
67633,69,1,55.12,5,4,1,541
67644,148,1,245.23,3,4,4,344
67655,272,1,193.95,2,4,3,243
67660,297,1,23.98,1,4,1,141
67682,19,2,232.87,5,5,4,554
67683,290,2,407.48,2,5,5,255
67688,331,1,195.55,1,4,3,143
67689,349,1,111.6,1,4,2,142
67709,268,1,38.06,2,4,1,241
67716,320,2,706.42,1,5,5,155
67732,133,1,51.05,4,4,1,441
67737,52,1,876.3,5,4,5,545
67738,102,2,118.66,4,5,2,452
67746,266,1,348.54,2,4,4,244
67749,154,1,182.82,3,4,3,343
67755,108,1,35.82,4,4,1,441
67756,314,1,285.38,1,4,4,144
67775,216,1,271.96,2,4,4,244
67793,252,1,80.79,2,4,2,242
67797,109,1,213.83,4,4,3,443
67807,282,1,118.48,2,4,2,242
67818,80,1,159.8,4,4,3,443
67831,309,1,80.56,1,4,2,142
67832,317,1,61.31,1,4,1,141
67848,155,2,300.34,3,5,4,354
67852,134,1,588.57,4,4,5,445
67873,246,1,328.03,2,4,4,244
67881,261,1,527.81,2,4,5,245
67894,266,1,615.34,2,4,5,245
67897,243,1,156.33,2,4,3,243
67900,318,1,110.25,1,4,2,142
67902,78,1,145.13,4,4,3,443
67903,109,1,55.46,4,4,1,441
67918,115,1,61.58,4,4,1,441
67930,327,1,146.35,1,4,3,143
67933,24,1,635.04,5,4,5,545
67944,31,1,105.99,5,4,2,542
67973,192,1,521.01,3,4,5,345
67983,59,1,86.04,5,4,2,542
67990,46,2,372.7,5,5,4,554
68000,126,1,71.14,4,4,1,441
68028,148,1,142.36,3,4,3,343
68030,276,1,324.91,2,4,4,244
68032,344,1,57.07,1,4,1,141
68046,349,1,40.65,1,4,1,141
68089,306,1,492.04,1,4,5,145
68112,130,1,1092.66,4,4,5,445
68113,281,1,54.56,2,4,1,241
68119,295,1,680.4,1,4,5,145
68121,183,1,37.54,3,4,1,341
68123,80,1,140.17,4,4,3,443
68126,30,1,646.9,5,4,5,545
68139,205,1,441.24,3,4,5,345
68194,73,1,109.93,4,4,2,442
68198,188,1,298.24,3,4,4,344
68202,356,1,291.72,1,4,4,144
68203,69,1,73.11,5,4,1,541
68219,190,1,448.6,3,4,5,345
68268,141,1,160.0,4,4,3,443
68273,9,1,288.47,5,4,4,544
68294,60,1,365.63,5,4,4,544
68325,232,1,84.62,2,4,2,242
68333,235,1,381.91,2,4,4,244
68340,74,1,142.39,4,4,3,443
68367,204,1,629.98,3,4,5,345
68376,277,1,92.13,2,4,2,242
68378,359,1,62.54,1,4,1,141
68405,107,1,39.26,4,4,1,441
68408,117,1,202.69,4,4,3,443
68410,38,1,1384.69,5,4,5,545
68421,294,1,71.53,1,4,1,141
68427,317,1,96.65,1,4,2,142
68432,348,1,492.71,1,4,5,145
68437,302,1,179.99,1,4,3,143
68439,100,1,543.27,4,4,5,445
68443,173,1,24.5,3,4,1,341
68449,327,1,46.5,1,4,1,141
68450,263,1,79.14,2,4,2,242
68453,202,2,120.38,3,5,2,352
68470,145,1,64.12,3,4,1,341
68489,355,1,256.09,1,4,4,144
68495,149,1,472.02,3,4,5,345
68503,210,1,45.69,3,4,1,341
68540,124,1,188.19,4,4,3,443
68550,139,1,109.71,4,4,2,442
68568,293,1,49.8,1,4,1,141
68577,276,1,31.1,2,4,1,241
68582,284,1,126.01,2,4,2,242
68593,47,1,52.16,5,4,1,541
68600,302,1,148.15,1,4,3,143
68668,40,1,84.51,5,4,2,542
68670,349,1,172.2,1,4,3,143
68672,180,1,72.69,3,4,1,341
68685,331,1,377.35,1,4,4,144
68704,228,1,42.55,2,4,1,241
68705,245,2,619.81,2,5,5,255
68717,318,1,117.59,1,4,2,142
68719,255,1,84.7,2,4,2,242
68727,285,1,53.38,2,4,1,241
68728,21,1,141.8,5,4,3,543
68733,159,1,170.47,3,4,3,343
68734,210,1,263.79,3,4,4,344
68738,320,1,348.12,1,4,4,144
68748,15,1,88.9,5,4,2,542
68754,25,1,106.16,5,4,2,542
68761,36,1,35.62,5,4,1,541
68770,132,1,365.69,4,4,4,444
68778,92,1,779.72,4,4,5,445
68781,2,1,459.11,5,4,5,545
68784,59,1,154.84,5,4,3,543
68801,224,2,598.74,2,5,5,255
68803,204,1,980.24,3,4,5,345
68814,120,1,79.73,4,4,2,442
68828,159,1,162.05,3,4,3,343
68846,21,1,89.03,5,4,2,542
68848,87,1,119.08,4,4,2,442
68849,256,1,123.33,2,4,2,242
68859,27,1,674.82,5,4,5,545
68862,261,1,83.72,2,4,2,242
68866,226,1,1008.64,2,4,5,245
68869,178,1,101.47,3,4,2,342
68873,51,1,137.94,5,4,3,543
68874,112,1,164.44,4,4,3,443
68876,159,1,160.65,3,4,3,343
68897,240,1,84.24,2,4,2,242
68927,252,1,39.76,2,4,1,241
68929,142,1,323.23,4,4,4,444
68930,12,1,81.76,5,4,2,542
68931,327,1,522.93,1,4,5,145
68947,297,1,149.18,1,4,3,143
68951,191,1,190.83,3,4,3,343
68958,39,1,443.02,5,4,5,545
68970,259,1,63.72,2,4,1,241
68976,258,1,89.92,2,4,2,242
68982,51,1,254.3,5,4,4,544
68985,283,1,896.83,2,4,5,245
68988,289,1,251.17,2,4,4,244
68991,119,1,348.48,4,4,4,444
69012,164,1,578.85,3,4,5,345
69029,251,1,143.29,2,4,3,243
69046,352,1,82.56,1,4,2,142
69049,28,1,115.9,5,4,2,542
69053,240,1,66.02,2,4,1,241
69057,338,1,646.15,1,4,5,145
69061,161,1,200.69,3,4,3,343
69065,252,1,324.72,2,4,4,244
69071,104,1,87.46,4,4,2,442
69072,13,1,453.12,5,4,5,545
69079,52,1,85.85,5,4,2,542
69101,358,1,34.03,1,4,1,141
69106,54,1,84.18,5,4,2,542
69107,173,1,968.85,3,4,5,345
69111,354,1,34.66,1,4,1,141
69122,308,1,161.28,1,4,3,143
69148,177,1,219.55,3,4,3,343
69150,6,1,196.71,5,4,3,543
69176,199,1,116.92,3,4,2,342
69180,134,1,34.06,4,4,1,441
69181,16,1,241.47,5,4,4,544
69185,185,1,320.5,3,4,4,344
69192,223,1,90.47,2,4,2,242
69205,9,1,81.09,5,4,2,542
69215,120,1,199.13,4,4,3,443
69225,320,1,312.25,1,4,4,144
69234,278,1,528.54,2,4,5,245
69242,247,1,649.33,2,4,5,245
69244,61,1,514.89,5,4,5,545
69252,283,1,365.88,2,4,4,244
69258,265,1,249.08,2,4,4,244
69274,330,1,785.36,1,4,5,145
69275,224,1,159.23,2,4,3,243
69302,264,1,30.21,2,4,1,241
69312,93,1,299.7,4,4,4,444
69316,132,1,177.06,4,4,3,443
69336,196,1,174.31,3,4,3,343
69340,95,1,133.45,4,4,2,442
69344,193,1,251.75,3,4,4,344
69350,188,1,193.72,3,4,3,343
69361,140,1,418.1,4,4,5,445
69363,114,1,63.87,4,4,1,441
69381,36,1,168.16,5,4,3,543
69387,7,1,200.12,5,4,3,543
69399,259,1,70.11,2,4,1,241
69418,263,1,535.75,2,4,5,245
69431,241,1,213.44,2,4,3,243
69442,8,1,220.77,5,4,3,543
69447,335,1,64.45,1,4,1,141
69448,59,1,124.56,5,4,2,542
69449,178,1,363.4,3,4,4,344
69461,13,1,409.69,5,4,5,545
69470,283,1,157.72,2,4,3,243
69478,84,1,202.06,4,4,3,443
69522,250,1,112.57,2,4,2,242
69526,121,1,185.33,4,4,3,443
69533,113,2,189.24,4,5,3,453
69538,143,1,508.25,3,4,5,345
69554,230,1,374.18,2,4,4,244
69555,154,1,152.02,3,4,3,343
69563,237,2,327.08,2,5,4,254
69565,90,1,252.29,4,4,4,444
69573,60,1,99.14,5,4,2,542
69575,8,1,133.12,5,4,2,542
69587,151,1,232.98,3,4,4,344
69609,126,2,253.4,4,5,4,454
69623,145,1,189.02,3,4,3,343
69634,195,1,154.12,3,4,3,343
69636,68,2,223.29,5,5,3,553
69642,176,1,86.67,3,4,2,342
69650,85,1,182.98,4,4,3,443
69665,31,1,294.16,5,4,4,544
69680,234,1,401.6,2,4,5,245
69682,205,1,82.97,3,4,2,342
69720,193,1,245.59,3,4,4,344
